study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	sample_alias	sample_title
PRJNA436454	SAMN08626111	SRX3780870	SRR6824527	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824527/SRR6824527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824527/SRR6824527_2.fastq.gz	MDR_4145	MDR_4145
PRJNA436454	SAMN08626112	SRX3780869	SRR6824528	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824528/SRR6824528_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824528/SRR6824528_2.fastq.gz	MDR_4146	MDR_4146
PRJNA436454	SAMN08626145	SRX3780868	SRR6824529	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824529/SRR6824529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824529/SRR6824529_2.fastq.gz	MDR_6128	MDR_6128
PRJNA436454	SAMN08626114	SRX3780867	SRR6824530	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824530/SRR6824530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824530/SRR6824530_2.fastq.gz	MDR_4148	MDR_4148
PRJNA436454	SAMN08626134	SRX3780866	SRR6824531	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824531/SRR6824531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824531/SRR6824531_2.fastq.gz	MDR_5134	MDR_5134
PRJNA436454	SAMN08626013	SRX3780865	SRR6824532	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824532/SRR6824532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824532/SRR6824532_2.fastq.gz	MDR_5136	MDR_5136
PRJNA436454	SAMN08626135	SRX3780864	SRR6824533	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824533/SRR6824533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824533/SRR6824533_2.fastq.gz	MDR_5149	MDR_5149
PRJNA436454	SAMN08626136	SRX3780863	SRR6824534	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824534/SRR6824534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824534/SRR6824534_2.fastq.gz	MDR_5152	MDR_5152
PRJNA436454	SAMN08626131	SRX3780862	SRR6824535	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824535/SRR6824535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824535/SRR6824535_2.fastq.gz	MDR_5116	MDR_5116
PRJNA436454	SAMN08626012	SRX3780861	SRR6824536	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824536/SRR6824536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824536/SRR6824536_2.fastq.gz	MDR_5128	MDR_5128
PRJNA436454	SAMN08626132	SRX3780860	SRR6824537	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824537/SRR6824537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824537/SRR6824537_2.fastq.gz	MDR_5131	MDR_5131
PRJNA436454	SAMN08626133	SRX3780859	SRR6824538	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824538/SRR6824538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824538/SRR6824538_2.fastq.gz	MDR_5132	MDR_5132
PRJNA436454	SAMN08626137	SRX3780858	SRR6824539	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824539/SRR6824539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824539/SRR6824539_2.fastq.gz	MDR_5158	MDR_5158
PRJNA436454	SAMN08626138	SRX3780857	SRR6824540	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824540/SRR6824540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824540/SRR6824540_2.fastq.gz	MDR_5160	MDR_5160
PRJNA436454	SAMN08626331	SRX3780856	SRR6824541	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824541/SRR6824541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824541/SRR6824541_2.fastq.gz	MDR_24267	MDR_24267
PRJNA436454	SAMN08626332	SRX3780855	SRR6824542	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824542/SRR6824542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824542/SRR6824542_2.fastq.gz	MDR_24272	MDR_24272
PRJNA436454	SAMN08626071	SRX3780854	SRR6824543	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824543/SRR6824543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824543/SRR6824543_2.fastq.gz	MDR_25142	MDR_25142
PRJNA436454	SAMN08626402	SRX3780853	SRR6824544	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824544/SRR6824544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824544/SRR6824544_2.fastq.gz	non-MDR_18412	non-MDR_18412
PRJNA436454	SAMN08626334	SRX3780852	SRR6824545	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824545/SRR6824545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824545/SRR6824545_2.fastq.gz	MDR_26124	MDR_26124
PRJNA436454	SAMN08626335	SRX3780851	SRR6824546	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824546/SRR6824546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824546/SRR6824546_2.fastq.gz	MDR_27126	MDR_27126
PRJNA436454	SAMN08626336	SRX3780850	SRR6824547	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824547/SRR6824547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824547/SRR6824547_2.fastq.gz	MDR_27149	MDR_27149
PRJNA436454	SAMN08626337	SRX3780849	SRR6824548	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824548/SRR6824548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824548/SRR6824548_2.fastq.gz	MDR_27154	MDR_27154
PRJNA436454	SAMN08626397	SRX3780848	SRR6824549	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824549/SRR6824549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824549/SRR6824549_2.fastq.gz	non-MDR_18207	non-MDR_18207
PRJNA436454	SAMN08626396	SRX3780847	SRR6824550	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824550/SRR6824550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824550/SRR6824550_2.fastq.gz	non-MDR_18134	non-MDR_18134
PRJNA436454	SAMN08626395	SRX3780846	SRR6824551	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824551/SRR6824551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824551/SRR6824551_2.fastq.gz	non-MDR_18129	non-MDR_18129
PRJNA436454	SAMN08626394	SRX3780845	SRR6824552	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824552/SRR6824552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824552/SRR6824552_2.fastq.gz	non-MDR_17314	non-MDR_17314
PRJNA436454	SAMN08626401	SRX3780844	SRR6824553	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824553/SRR6824553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824553/SRR6824553_2.fastq.gz	non-MDR_18409	non-MDR_18409
PRJNA436454	SAMN08626400	SRX3780843	SRR6824554	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824554/SRR6824554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824554/SRR6824554_2.fastq.gz	non-MDR_18304	non-MDR_18304
PRJNA436454	SAMN08626399	SRX3780842	SRR6824555	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824555/SRR6824555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824555/SRR6824555_2.fastq.gz	non-MDR_18303	non-MDR_18303
PRJNA436454	SAMN08626398	SRX3780841	SRR6824556	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824556/SRR6824556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824556/SRR6824556_2.fastq.gz	non-MDR_18238	non-MDR_18238
PRJNA436454	SAMN08626243	SRX3780840	SRR6824557	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824557/SRR6824557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824557/SRR6824557_2.fastq.gz	MDR_15353	MDR_15353
PRJNA436454	SAMN08626041	SRX3780839	SRR6824558	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824558/SRR6824558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824558/SRR6824558_2.fastq.gz	MDR_15401	MDR_15401
PRJNA436454	SAMN08626039	SRX3780838	SRR6824559	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824559/SRR6824559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824559/SRR6824559_2.fastq.gz	MDR_15228	MDR_15228
PRJNA436454	SAMN08626040	SRX3780837	SRR6824560	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824560/SRR6824560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824560/SRR6824560_2.fastq.gz	MDR_15301	MDR_15301
PRJNA436454	SAMN08626238	SRX3780836	SRR6824561	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824561/SRR6824561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824561/SRR6824561_2.fastq.gz	MDR_15130	MDR_15130
PRJNA436454	SAMN08626038	SRX3780835	SRR6824562	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824562/SRR6824562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824562/SRR6824562_2.fastq.gz	MDR_15142	MDR_15142
PRJNA436454	SAMN08626241	SRX3780834	SRR6824563	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824563/SRR6824563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824563/SRR6824563_2.fastq.gz	MDR_15327	MDR_15327
PRJNA436454	SAMN08626242	SRX3780833	SRR6824564	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824564/SRR6824564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824564/SRR6824564_2.fastq.gz	MDR_15334	MDR_15334
PRJNA436454	SAMN08626239	SRX3780832	SRR6824565	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824565/SRR6824565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824565/SRR6824565_2.fastq.gz	MDR_15312	MDR_15312
PRJNA436454	SAMN08626240	SRX3780831	SRR6824566	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824566/SRR6824566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824566/SRR6824566_2.fastq.gz	MDR_15319	MDR_15319
PRJNA436454	SAMN08626264	SRX3780830	SRR6824567	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824567/SRR6824567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824567/SRR6824567_2.fastq.gz	MDR_16527	MDR_16527
PRJNA436454	SAMN08626263	SRX3780829	SRR6824568	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824568/SRR6824568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824568/SRR6824568_2.fastq.gz	MDR_16517	MDR_16517
PRJNA436454	SAMN08626262	SRX3780828	SRR6824569	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824569/SRR6824569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824569/SRR6824569_2.fastq.gz	MDR_16514	MDR_16514
PRJNA436454	SAMN08626261	SRX3780827	SRR6824570	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824570/SRR6824570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824570/SRR6824570_2.fastq.gz	MDR_16513	MDR_16513
PRJNA436454	SAMN08626260	SRX3780826	SRR6824571	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824571/SRR6824571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824571/SRR6824571_2.fastq.gz	MDR_16510	MDR_16510
PRJNA436454	SAMN08626048	SRX3780825	SRR6824572	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824572/SRR6824572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824572/SRR6824572_2.fastq.gz	MDR_16467	MDR_16467
PRJNA436454	SAMN08626047	SRX3780824	SRR6824573	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824573/SRR6824573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824573/SRR6824573_2.fastq.gz	MDR_16466	MDR_16466
PRJNA436454	SAMN08626259	SRX3780823	SRR6824574	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824574/SRR6824574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824574/SRR6824574_2.fastq.gz	MDR_16430	MDR_16430
PRJNA436454	SAMN08626049	SRX3780822	SRR6824575	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824575/SRR6824575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824575/SRR6824575_2.fastq.gz	MDR_16543	MDR_16543
PRJNA436454	SAMN08626265	SRX3780821	SRR6824576	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824576/SRR6824576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824576/SRR6824576_2.fastq.gz	MDR_16537	MDR_16537
PRJNA436454	SAMN08626116	SRX3780820	SRR6824577	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824577/SRR6824577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824577/SRR6824577_2.fastq.gz	MDR_4152	MDR_4152
PRJNA436454	SAMN08626115	SRX3780819	SRR6824578	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824578/SRR6824578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824578/SRR6824578_2.fastq.gz	MDR_4149	MDR_4149
PRJNA436454	SAMN08626118	SRX3780818	SRR6824579	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824579/SRR6824579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824579/SRR6824579_2.fastq.gz	MDR_4164	MDR_4164
PRJNA436454	SAMN08626117	SRX3780817	SRR6824580	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824580/SRR6824580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824580/SRR6824580_2.fastq.gz	MDR_4160	MDR_4160
PRJNA436454	SAMN08626009	SRX3780816	SRR6824581	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824581/SRR6824581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824581/SRR6824581_2.fastq.gz	MDR_4203	MDR_4203
PRJNA436454	SAMN08626008	SRX3780815	SRR6824582	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824582/SRR6824582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824582/SRR6824582_2.fastq.gz	MDR_4202	MDR_4202
PRJNA436454	SAMN08626119	SRX3780814	SRR6824583	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824583/SRR6824583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824583/SRR6824583_2.fastq.gz	MDR_4205	MDR_4205
PRJNA436454	SAMN08626010	SRX3780813	SRR6824584	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824584/SRR6824584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824584/SRR6824584_2.fastq.gz	MDR_4204	MDR_4204
PRJNA436454	SAMN08626161	SRX3780812	SRR6824585	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824585/SRR6824585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824585/SRR6824585_2.fastq.gz	MDR_8211	MDR_8211
PRJNA436454	SAMN08626162	SRX3780811	SRR6824586	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824586/SRR6824586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824586/SRR6824586_2.fastq.gz	MDR_8213	MDR_8213
PRJNA436454	SAMN08626163	SRX3780810	SRR6824587	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824587/SRR6824587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824587/SRR6824587_2.fastq.gz	MDR_8214	MDR_8214
PRJNA436454	SAMN08626164	SRX3780809	SRR6824588	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824588/SRR6824588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824588/SRR6824588_2.fastq.gz	MDR_8232	MDR_8232
PRJNA436454	SAMN08626165	SRX3780808	SRR6824589	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824589/SRR6824589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824589/SRR6824589_2.fastq.gz	MDR_8247	MDR_8247
PRJNA436454	SAMN08626022	SRX3780807	SRR6824590	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824590/SRR6824590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824590/SRR6824590_2.fastq.gz	MDR_9156	MDR_9156
PRJNA436454	SAMN08626166	SRX3780806	SRR6824591	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824591/SRR6824591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824591/SRR6824591_2.fastq.gz	MDR_9160	MDR_9160
PRJNA436454	SAMN08626371	SRX3780805	SRR6824592	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824592/SRR6824592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824592/SRR6824592_2.fastq.gz	non-MDR_10141	non-MDR_10141
PRJNA436454	SAMN08626312	SRX3780804	SRR6824593	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824593/SRR6824593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824593/SRR6824593_2.fastq.gz	MDR_22242	MDR_22242
PRJNA436454	SAMN08626313	SRX3780803	SRR6824594	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824594/SRR6824594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824594/SRR6824594_2.fastq.gz	MDR_22243	MDR_22243
PRJNA436454	SAMN08626309	SRX3780802	SRR6824595	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824595/SRR6824595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824595/SRR6824595_2.fastq.gz	MDR_22160	MDR_22160
PRJNA436454	SAMN08626065	SRX3780801	SRR6824596	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824596/SRR6824596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824596/SRR6824596_2.fastq.gz	MDR_22204	MDR_22204
PRJNA436454	SAMN08626087	SRX3780800	SRR6824597	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824597/SRR6824597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824597/SRR6824597_2.fastq.gz	MDR_2189	MDR_2189
PRJNA436454	SAMN08626308	SRX3780799	SRR6824598	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824598/SRR6824598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/008/SRR6824598/SRR6824598_2.fastq.gz	MDR_22149	MDR_22149
PRJNA436454	SAMN08626311	SRX3780798	SRR6824599	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824599/SRR6824599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/009/SRR6824599/SRR6824599_2.fastq.gz	MDR_22226	MDR_22226
PRJNA436454	SAMN08626067	SRX3780797	SRR6824600	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824600/SRR6824600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/000/SRR6824600/SRR6824600_2.fastq.gz	MDR_22230	MDR_22230
PRJNA436454	SAMN08626066	SRX3780796	SRR6824601	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824601/SRR6824601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/001/SRR6824601/SRR6824601_2.fastq.gz	MDR_22216	MDR_22216
PRJNA436454	SAMN08626310	SRX3780795	SRR6824602	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824602/SRR6824602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/002/SRR6824602/SRR6824602_2.fastq.gz	MDR_22222	MDR_22222
PRJNA436454	SAMN08626403	SRX3780794	SRR6824603	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824603/SRR6824603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/003/SRR6824603/SRR6824603_2.fastq.gz	non-MDR_19108	non-MDR_19108
PRJNA436454	SAMN08626333	SRX3780793	SRR6824604	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824604/SRR6824604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/004/SRR6824604/SRR6824604_2.fastq.gz	MDR_26101	MDR_26101
PRJNA436454	SAMN08626106	SRX3780792	SRR6824605	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824605/SRR6824605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/005/SRR6824605/SRR6824605_2.fastq.gz	MDR_4107	MDR_4107
PRJNA436454	SAMN08626005	SRX3780791	SRR6824606	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824606/SRR6824606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/006/SRR6824606/SRR6824606_2.fastq.gz	MDR_3364	MDR_3364
PRJNA436454	SAMN08626102	SRX3780790	SRR6824607	1773	Mycobacterium tuberculosis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824607/SRR6824607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR682/007/SRR6824607/SRR6824607_2.fastq.gz	MDR_3320	MDR_3320
